scope,parameter,description,value,unit,evidence_type,species,source,rationale,confidence,calibration_priority,code_location,evidence_scope,literature_value,comparison_to_literature,source_url,scope_zh,description_zh,unit_zh,evidence_type_zh,species_zh,rationale_zh,confidence_zh,calibration_priority_zh,evidence_scope_zh,literature_value_zh,comparison_to_literature_zh
capsid:php-eb,tropism_brain,Relative PHP.eB prior for brain,12,relative to AAV9,literature-constrained prior,Ly6a-positive mouse only,https://pmc.ncbi.nlm.nih.gov/articles/PMC7193641/; https://pmc.ncbi.nlm.nih.gov/articles/PMC11919325/; https://pubmed.ncbi.nlm.nih.gov/40337478/,Applied to PS and sqrt-scaled Kp; not a cross-study calibrated effect size,exploratory,high,model/export_delivery_design_space.py:CAPSID_PRIORS,comparative-prior,,,https://pmc.ncbi.nlm.nih.gov/articles/PMC7193641/; https://pmc.ncbi.nlm.nih.gov/articles/PMC11919325/; https://pubmed.ncbi.nlm.nih.gov/40337478/,衣壳先验：php-eb,PHP.eB 对脑的相对先验,相对于 AAV9,文献约束先验,仅限 Ly6a 阳性小鼠,用于缩放 PS，并以平方根缩放 Kp；不是跨研究校准的效应量,探索性,高,同条件比较形成的先验,,
capsid:php-eb,tropism_rest,Relative PHP.eB prior for rest,0.9,relative to AAV9,literature-constrained prior,Ly6a-positive mouse only,https://pmc.ncbi.nlm.nih.gov/articles/PMC7193641/; https://pmc.ncbi.nlm.nih.gov/articles/PMC11919325/; https://pubmed.ncbi.nlm.nih.gov/40337478/,Applied to PS and sqrt-scaled Kp; not a cross-study calibrated effect size,exploratory,high,model/export_delivery_design_space.py:CAPSID_PRIORS,comparative-prior,,,https://pmc.ncbi.nlm.nih.gov/articles/PMC7193641/; https://pmc.ncbi.nlm.nih.gov/articles/PMC11919325/; https://pubmed.ncbi.nlm.nih.gov/40337478/,衣壳先验：php-eb,PHP.eB 对其他组织的相对先验,相对于 AAV9,文献约束先验,仅限 Ly6a 阳性小鼠,用于缩放 PS，并以平方根缩放 Kp；不是跨研究校准的效应量,探索性,高,同条件比较形成的先验,,
capsid:cap-b10,tropism_liver,Relative CAP-B10 prior for liver,0.2,relative to AAV9,literature-constrained prior,mouse,https://pmc.ncbi.nlm.nih.gov/articles/PMC11919325/; https://pmc.ncbi.nlm.nih.gov/articles/PMC9621732/,Applied to PS and sqrt-scaled Kp; not a cross-study calibrated effect size,exploratory,high,model/export_delivery_design_space.py:CAPSID_PRIORS,comparative-prior,,,https://pmc.ncbi.nlm.nih.gov/articles/PMC11919325/; https://pmc.ncbi.nlm.nih.gov/articles/PMC9621732/,衣壳先验：cap-b10,CAP-B10 对肝脏的相对先验,相对于 AAV9,文献约束先验,小鼠,用于缩放 PS，并以平方根缩放 Kp；不是跨研究校准的效应量,探索性,高,同条件比较形成的先验,,
capsid:cap-b10,tropism_spleen,Relative CAP-B10 prior for spleen,0.55,relative to AAV9,literature-constrained prior,mouse,https://pmc.ncbi.nlm.nih.gov/articles/PMC11919325/; https://pmc.ncbi.nlm.nih.gov/articles/PMC9621732/,Applied to PS and sqrt-scaled Kp; not a cross-study calibrated effect size,exploratory,high,model/export_delivery_design_space.py:CAPSID_PRIORS,comparative-prior,,,https://pmc.ncbi.nlm.nih.gov/articles/PMC11919325/; https://pmc.ncbi.nlm.nih.gov/articles/PMC9621732/,衣壳先验：cap-b10,CAP-B10 对脾脏的相对先验,相对于 AAV9,文献约束先验,小鼠,用于缩放 PS，并以平方根缩放 Kp；不是跨研究校准的效应量,探索性,高,同条件比较形成的先验,,
capsid:cap-b10,tropism_kidney,Relative CAP-B10 prior for kidney,0.48,relative to AAV9,literature-constrained prior,mouse,https://pmc.ncbi.nlm.nih.gov/articles/PMC11919325/; https://pmc.ncbi.nlm.nih.gov/articles/PMC9621732/,Applied to PS and sqrt-scaled Kp; not a cross-study calibrated effect size,exploratory,high,model/export_delivery_design_space.py:CAPSID_PRIORS,comparative-prior,,,https://pmc.ncbi.nlm.nih.gov/articles/PMC11919325/; https://pmc.ncbi.nlm.nih.gov/articles/PMC9621732/,衣壳先验：cap-b10,CAP-B10 对肾脏的相对先验,相对于 AAV9,文献约束先验,小鼠,用于缩放 PS，并以平方根缩放 Kp；不是跨研究校准的效应量,探索性,高,同条件比较形成的先验,,
capsid:cap-b10,tropism_heart,Relative CAP-B10 prior for heart,0.58,relative to AAV9,literature-constrained prior,mouse,https://pmc.ncbi.nlm.nih.gov/articles/PMC11919325/; https://pmc.ncbi.nlm.nih.gov/articles/PMC9621732/,Applied to PS and sqrt-scaled Kp; not a cross-study calibrated effect size,exploratory,high,model/export_delivery_design_space.py:CAPSID_PRIORS,comparative-prior,,,https://pmc.ncbi.nlm.nih.gov/articles/PMC11919325/; https://pmc.ncbi.nlm.nih.gov/articles/PMC9621732/,衣壳先验：cap-b10,CAP-B10 对心脏的相对先验,相对于 AAV9,文献约束先验,小鼠,用于缩放 PS，并以平方根缩放 Kp；不是跨研究校准的效应量,探索性,高,同条件比较形成的先验,,
capsid:cap-b10,tropism_muscle,Relative CAP-B10 prior for muscle,0.72,relative to AAV9,literature-constrained prior,mouse,https://pmc.ncbi.nlm.nih.gov/articles/PMC11919325/; https://pmc.ncbi.nlm.nih.gov/articles/PMC9621732/,Applied to PS and sqrt-scaled Kp; not a cross-study calibrated effect size,exploratory,high,model/export_delivery_design_space.py:CAPSID_PRIORS,comparative-prior,,,https://pmc.ncbi.nlm.nih.gov/articles/PMC11919325/; https://pmc.ncbi.nlm.nih.gov/articles/PMC9621732/,衣壳先验：cap-b10,CAP-B10 对肌肉的相对先验,相对于 AAV9,文献约束先验,小鼠,用于缩放 PS，并以平方根缩放 Kp；不是跨研究校准的效应量,探索性,高,同条件比较形成的先验,,
capsid:cap-b10,tropism_lung,Relative CAP-B10 prior for lung,0.58,relative to AAV9,literature-constrained prior,mouse,https://pmc.ncbi.nlm.nih.gov/articles/PMC11919325/; https://pmc.ncbi.nlm.nih.gov/articles/PMC9621732/,Applied to PS and sqrt-scaled Kp; not a cross-study calibrated effect size,exploratory,high,model/export_delivery_design_space.py:CAPSID_PRIORS,comparative-prior,,,https://pmc.ncbi.nlm.nih.gov/articles/PMC11919325/; https://pmc.ncbi.nlm.nih.gov/articles/PMC9621732/,衣壳先验：cap-b10,CAP-B10 对肺的相对先验,相对于 AAV9,文献约束先验,小鼠,用于缩放 PS，并以平方根缩放 Kp；不是跨研究校准的效应量,探索性,高,同条件比较形成的先验,,
capsid:cap-b10,tropism_brain,Relative CAP-B10 prior for brain,14,relative to AAV9,literature-constrained prior,mouse,https://pmc.ncbi.nlm.nih.gov/articles/PMC11919325/; https://pmc.ncbi.nlm.nih.gov/articles/PMC9621732/,Applied to PS and sqrt-scaled Kp; not a cross-study calibrated effect size,exploratory,high,model/export_delivery_design_space.py:CAPSID_PRIORS,comparative-prior,,,https://pmc.ncbi.nlm.nih.gov/articles/PMC11919325/; https://pmc.ncbi.nlm.nih.gov/articles/PMC9621732/,衣壳先验：cap-b10,CAP-B10 对脑的相对先验,相对于 AAV9,文献约束先验,小鼠,用于缩放 PS，并以平方根缩放 Kp；不是跨研究校准的效应量,探索性,高,同条件比较形成的先验,,
capsid:cap-b10,tropism_rest,Relative CAP-B10 prior for rest,0.85,relative to AAV9,literature-constrained prior,mouse,https://pmc.ncbi.nlm.nih.gov/articles/PMC11919325/; https://pmc.ncbi.nlm.nih.gov/articles/PMC9621732/,Applied to PS and sqrt-scaled Kp; not a cross-study calibrated effect size,exploratory,high,model/export_delivery_design_space.py:CAPSID_PRIORS,comparative-prior,,,https://pmc.ncbi.nlm.nih.gov/articles/PMC11919325/; https://pmc.ncbi.nlm.nih.gov/articles/PMC9621732/,衣壳先验：cap-b10,CAP-B10 对其他组织的相对先验,相对于 AAV9,文献约束先验,小鼠,用于缩放 PS，并以平方根缩放 Kp；不是跨研究校准的效应量,探索性,高,同条件比较形成的先验,,
capsid:lk03,tropism_liver,Relative AAV-LK03 prior for liver,2.8,relative to AAV9,literature-constrained prior,human-hepatocyte prior,https://pmc.ncbi.nlm.nih.gov/articles/PMC11919325/; https://pmc.ncbi.nlm.nih.gov/articles/PMC9621732/,Applied to PS and sqrt-scaled Kp; not a cross-study calibrated effect size,exploratory,high,model/export_delivery_design_space.py:CAPSID_PRIORS,comparative-prior,,,https://pmc.ncbi.nlm.nih.gov/articles/PMC11919325/; https://pmc.ncbi.nlm.nih.gov/articles/PMC9621732/,衣壳先验：lk03,AAV-LK03 对肝脏的相对先验,相对于 AAV9,文献约束先验,人肝细胞先验,用于缩放 PS，并以平方根缩放 Kp；不是跨研究校准的效应量,探索性,高,同条件比较形成的先验,,
capsid:lk03,tropism_spleen,Relative AAV-LK03 prior for spleen,0.48,relative to AAV9,literature-constrained prior,human-hepatocyte prior,https://pmc.ncbi.nlm.nih.gov/articles/PMC11919325/; https://pmc.ncbi.nlm.nih.gov/articles/PMC9621732/,Applied to PS and sqrt-scaled Kp; not a cross-study calibrated effect size,exploratory,high,model/export_delivery_design_space.py:CAPSID_PRIORS,comparative-prior,,,https://pmc.ncbi.nlm.nih.gov/articles/PMC11919325/; https://pmc.ncbi.nlm.nih.gov/articles/PMC9621732/,衣壳先验：lk03,AAV-LK03 对脾脏的相对先验,相对于 AAV9,文献约束先验,人肝细胞先验,用于缩放 PS，并以平方根缩放 Kp；不是跨研究校准的效应量,探索性,高,同条件比较形成的先验,,
capsid:lk03,tropism_kidney,Relative AAV-LK03 prior for kidney,0.55,relative to AAV9,literature-constrained prior,human-hepatocyte prior,https://pmc.ncbi.nlm.nih.gov/articles/PMC11919325/; https://pmc.ncbi.nlm.nih.gov/articles/PMC9621732/,Applied to PS and sqrt-scaled Kp; not a cross-study calibrated effect size,exploratory,high,model/export_delivery_design_space.py:CAPSID_PRIORS,comparative-prior,,,https://pmc.ncbi.nlm.nih.gov/articles/PMC11919325/; https://pmc.ncbi.nlm.nih.gov/articles/PMC9621732/,衣壳先验：lk03,AAV-LK03 对肾脏的相对先验,相对于 AAV9,文献约束先验,人肝细胞先验,用于缩放 PS，并以平方根缩放 Kp；不是跨研究校准的效应量,探索性,高,同条件比较形成的先验,,
capsid:lk03,tropism_heart,Relative AAV-LK03 prior for heart,0.38,relative to AAV9,literature-constrained prior,human-hepatocyte prior,https://pmc.ncbi.nlm.nih.gov/articles/PMC11919325/; https://pmc.ncbi.nlm.nih.gov/articles/PMC9621732/,Applied to PS and sqrt-scaled Kp; not a cross-study calibrated effect size,exploratory,high,model/export_delivery_design_space.py:CAPSID_PRIORS,comparative-prior,,,https://pmc.ncbi.nlm.nih.gov/articles/PMC11919325/; https://pmc.ncbi.nlm.nih.gov/articles/PMC9621732/,衣壳先验：lk03,AAV-LK03 对心脏的相对先验,相对于 AAV9,文献约束先验,人肝细胞先验,用于缩放 PS，并以平方根缩放 Kp；不是跨研究校准的效应量,探索性,高,同条件比较形成的先验,,
capsid:lk03,tropism_muscle,Relative AAV-LK03 prior for muscle,0.42,relative to AAV9,literature-constrained prior,human-hepatocyte prior,https://pmc.ncbi.nlm.nih.gov/articles/PMC11919325/; https://pmc.ncbi.nlm.nih.gov/articles/PMC9621732/,Applied to PS and sqrt-scaled Kp; not a cross-study calibrated effect size,exploratory,high,model/export_delivery_design_space.py:CAPSID_PRIORS,comparative-prior,,,https://pmc.ncbi.nlm.nih.gov/articles/PMC11919325/; https://pmc.ncbi.nlm.nih.gov/articles/PMC9621732/,衣壳先验：lk03,AAV-LK03 对肌肉的相对先验,相对于 AAV9,文献约束先验,人肝细胞先验,用于缩放 PS，并以平方根缩放 Kp；不是跨研究校准的效应量,探索性,高,同条件比较形成的先验,,
capsid:lk03,tropism_lung,Relative AAV-LK03 prior for lung,0.48,relative to AAV9,literature-constrained prior,human-hepatocyte prior,https://pmc.ncbi.nlm.nih.gov/articles/PMC11919325/; https://pmc.ncbi.nlm.nih.gov/articles/PMC9621732/,Applied to PS and sqrt-scaled Kp; not a cross-study calibrated effect size,exploratory,high,model/export_delivery_design_space.py:CAPSID_PRIORS,comparative-prior,,,https://pmc.ncbi.nlm.nih.gov/articles/PMC11919325/; https://pmc.ncbi.nlm.nih.gov/articles/PMC9621732/,衣壳先验：lk03,AAV-LK03 对肺的相对先验,相对于 AAV9,文献约束先验,人肝细胞先验,用于缩放 PS，并以平方根缩放 Kp；不是跨研究校准的效应量,探索性,高,同条件比较形成的先验,,
capsid:lk03,tropism_brain,Relative AAV-LK03 prior for brain,0.1,relative to AAV9,literature-constrained prior,human-hepatocyte prior,https://pmc.ncbi.nlm.nih.gov/articles/PMC11919325/; https://pmc.ncbi.nlm.nih.gov/articles/PMC9621732/,Applied to PS and sqrt-scaled Kp; not a cross-study calibrated effect size,exploratory,high,model/export_delivery_design_space.py:CAPSID_PRIORS,comparative-prior,,,https://pmc.ncbi.nlm.nih.gov/articles/PMC11919325/; https://pmc.ncbi.nlm.nih.gov/articles/PMC9621732/,衣壳先验：lk03,AAV-LK03 对脑的相对先验,相对于 AAV9,文献约束先验,人肝细胞先验,用于缩放 PS，并以平方根缩放 Kp；不是跨研究校准的效应量,探索性,高,同条件比较形成的先验,,
capsid:lk03,tropism_rest,Relative AAV-LK03 prior for rest,0.55,relative to AAV9,literature-constrained prior,human-hepatocyte prior,https://pmc.ncbi.nlm.nih.gov/articles/PMC11919325/; https://pmc.ncbi.nlm.nih.gov/articles/PMC9621732/,Applied to PS and sqrt-scaled Kp; not a cross-study calibrated effect size,exploratory,high,model/export_delivery_design_space.py:CAPSID_PRIORS,comparative-prior,,,https://pmc.ncbi.nlm.nih.gov/articles/PMC11919325/; https://pmc.ncbi.nlm.nih.gov/articles/PMC9621732/,衣壳先验：lk03,AAV-LK03 对其他组织的相对先验,相对于 AAV9,文献约束先验,人肝细胞先验,用于缩放 PS，并以平方根缩放 Kp；不是跨研究校准的效应量,探索性,高,同条件比较形成的先验,,
cns_profile:cortical_excitatory,weights,Reduced-order CNS depth parameter: weights,"(0.6, 0.35, 0.05)",dimensionless or mm,assumed,generic CNS,Current model structural prior; requires project-specific calibration,Produces disease-specific depth contrasts; not an anatomical diffusion fit,low,high,model/export_delivery_design_space.py:CNS_PROFILES,structural/design,,,,CNS 深度配置：cortical_excitatory,降阶 CNS 深度参数：三级深度权重,无量纲或 mm,假设值,通用中枢神经系统,用于产生疾病相关的深度差异，并非脑解剖扩散拟合,低,高,模型结构或设计输入,,
cns_profile:cortical_excitatory,cell_access,Reduced-order CNS depth parameter: cell_access,0.9,dimensionless or mm,assumed,generic CNS,Current model structural prior; requires project-specific calibration,Produces disease-specific depth contrasts; not an anatomical diffusion fit,low,high,model/export_delivery_design_space.py:CNS_PROFILES,structural/design,,,,CNS 深度配置：cortical_excitatory,降阶 CNS 深度参数：细胞可及性,无量纲或 mm,假设值,通用中枢神经系统,用于产生疾病相关的深度差异，并非脑解剖扩散拟合,低,高,模型结构或设计输入,,
cns_profile:cortical_excitatory,persistence,Reduced-order CNS depth parameter: persistence,1,dimensionless or mm,assumed,generic CNS,Current model structural prior; requires project-specific calibration,Produces disease-specific depth contrasts; not an anatomical diffusion fit,low,high,model/export_delivery_design_space.py:CNS_PROFILES,structural/design,,,,CNS 深度配置：cortical_excitatory,降阶 CNS 深度参数：持久性修正,无量纲或 mm,假设值,通用中枢神经系统,用于产生疾病相关的深度差异，并非脑解剖扩散拟合,低,高,模型结构或设计输入,,
cns_profile:cortical_excitatory,depth_mm,Reduced-order CNS depth parameter: depth_mm,0.8,dimensionless or mm,assumed,generic CNS,Current model structural prior; requires project-specific calibration,Produces disease-specific depth contrasts; not an anatomical diffusion fit,low,high,model/export_delivery_design_space.py:CNS_PROFILES,structural/design,,,,CNS 深度配置：cortical_excitatory,降阶 CNS 深度参数：目标深度,无量纲或 mm,假设值,通用中枢神经系统,用于产生疾病相关的深度差异，并非脑解剖扩散拟合,低,高,模型结构或设计输入,,
cns_profile:cortical_inhibitory,weights,Reduced-order CNS depth parameter: weights,"(0.45, 0.45, 0.1)",dimensionless or mm,assumed,generic CNS,Current model structural prior; requires project-specific calibration,Produces disease-specific depth contrasts; not an anatomical diffusion fit,low,high,model/export_delivery_design_space.py:CNS_PROFILES,structural/design,,,,CNS 深度配置：cortical_inhibitory,降阶 CNS 深度参数：三级深度权重,无量纲或 mm,假设值,通用中枢神经系统,用于产生疾病相关的深度差异，并非脑解剖扩散拟合,低,高,模型结构或设计输入,,
cns_profile:cortical_inhibitory,cell_access,Reduced-order CNS depth parameter: cell_access,0.68,dimensionless or mm,assumed,generic CNS,Current model structural prior; requires project-specific calibration,Produces disease-specific depth contrasts; not an anatomical diffusion fit,low,high,model/export_delivery_design_space.py:CNS_PROFILES,structural/design,,,,CNS 深度配置：cortical_inhibitory,降阶 CNS 深度参数：细胞可及性,无量纲或 mm,假设值,通用中枢神经系统,用于产生疾病相关的深度差异，并非脑解剖扩散拟合,低,高,模型结构或设计输入,,
cns_profile:cortical_inhibitory,persistence,Reduced-order CNS depth parameter: persistence,0.95,dimensionless or mm,assumed,generic CNS,Current model structural prior; requires project-specific calibration,Produces disease-specific depth contrasts; not an anatomical diffusion fit,low,high,model/export_delivery_design_space.py:CNS_PROFILES,structural/design,,,,CNS 深度配置：cortical_inhibitory,降阶 CNS 深度参数：持久性修正,无量纲或 mm,假设值,通用中枢神经系统,用于产生疾病相关的深度差异，并非脑解剖扩散拟合,低,高,模型结构或设计输入,,
cns_profile:cortical_inhibitory,depth_mm,Reduced-order CNS depth parameter: depth_mm,1.2,dimensionless or mm,assumed,generic CNS,Current model structural prior; requires project-specific calibration,Produces disease-specific depth contrasts; not an anatomical diffusion fit,low,high,model/export_delivery_design_space.py:CNS_PROFILES,structural/design,,,,CNS 深度配置：cortical_inhibitory,降阶 CNS 深度参数：目标深度,无量纲或 mm,假设值,通用中枢神经系统,用于产生疾病相关的深度差异，并非脑解剖扩散拟合,低,高,模型结构或设计输入,,
cns_profile:cortical_projection,weights,Reduced-order CNS depth parameter: weights,"(0.3, 0.52, 0.18)",dimensionless or mm,assumed,generic CNS,Current model structural prior; requires project-specific calibration,Produces disease-specific depth contrasts; not an anatomical diffusion fit,low,high,model/export_delivery_design_space.py:CNS_PROFILES,structural/design,,,,CNS 深度配置：cortical_projection,降阶 CNS 深度参数：三级深度权重,无量纲或 mm,假设值,通用中枢神经系统,用于产生疾病相关的深度差异，并非脑解剖扩散拟合,低,高,模型结构或设计输入,,
cns_profile:cortical_projection,cell_access,Reduced-order CNS depth parameter: cell_access,0.78,dimensionless or mm,assumed,generic CNS,Current model structural prior; requires project-specific calibration,Produces disease-specific depth contrasts; not an anatomical diffusion fit,low,high,model/export_delivery_design_space.py:CNS_PROFILES,structural/design,,,,CNS 深度配置：cortical_projection,降阶 CNS 深度参数：细胞可及性,无量纲或 mm,假设值,通用中枢神经系统,用于产生疾病相关的深度差异，并非脑解剖扩散拟合,低,高,模型结构或设计输入,,
cns_profile:cortical_projection,persistence,Reduced-order CNS depth parameter: persistence,1,dimensionless or mm,assumed,generic CNS,Current model structural prior; requires project-specific calibration,Produces disease-specific depth contrasts; not an anatomical diffusion fit,low,high,model/export_delivery_design_space.py:CNS_PROFILES,structural/design,,,,CNS 深度配置：cortical_projection,降阶 CNS 深度参数：持久性修正,无量纲或 mm,假设值,通用中枢神经系统,用于产生疾病相关的深度差异，并非脑解剖扩散拟合,低,高,模型结构或设计输入,,
